indID;tripID;subtrackID;step;angle;datetime;hour;State_global;behaviour;year;longitude;latitude
Rouzic01;Rouzic01_01;Rouzic01-1;8.197136067;-0.081697608;28/06/2005 13:50;13;3;travelling;2005;-3.50686;49.02482
Rouzic01;Rouzic01_01;Rouzic01-1;8.341661672;0.170624675;28/06/2005 14:00;14;3;travelling;2005;-3.531;49.0968
Rouzic01;Rouzic01_01;Rouzic01-1;7.817618193;-0.451149797;28/06/2005 14:10;14;3;travelling;2005;-3.57421;49.16624
Rouzic01;Rouzic01_01;Rouzic01-1;8.308990484;0.066737204;28/06/2005 14:20;14;3;travelling;2005;-3.56737;49.23639
Rouzic01;Rouzic01_01;Rouzic01-1;3.704657586;-0.0947061;28/06/2005 14:30;14;3;travelling;2005;-3.56771;49.3111
Rouzic01;Rouzic01_01;Rouzic01-1;4.277499363;0.177218747;28/06/2005 14:40;14;3;travelling;2005;-3.56304;49.34427
Rouzic01;Rouzic01_01;Rouzic01-1;8.614090488;0.099373331;28/06/2005 14:50;14;3;travelling;2005;-3.56807;49.38259
Rouzic01;Rouzic01_01;Rouzic01-1;8.92374286;-0.221774571;28/06/2005 15:00;15;3;travelling;2005;-3.58991;49.45872
Rouzic01;Rouzic01_01;Rouzic01-1;9.354987348;-0.139723776;28/06/2005 15:10;15;3;travelling;2005;-3.58536;49.5389
Rouzic01;Rouzic01_01;Rouzic01-1;9.689848925;0.173584942;28/06/2005 15:20;15;3;travelling;2005;-3.56261;49.6217
Rouzic01;Rouzic01_01;Rouzic01-1;9.184774691;0.023985556;28/06/2005 15:30;15;3;travelling;2005;-3.5622;49.70882
Rouzic01;Rouzic01_01;Rouzic01-1;8.0516736;0.025964433;28/06/2005 15:40;15;3;travelling;2005;-3.56487;49.79138
Rouzic01;Rouzic01_01;Rouzic01-1;8.327618013;0.089818606;28/06/2005 15:50;15;3;travelling;2005;-3.57012;49.86369
Rouzic01;Rouzic01_01;Rouzic01-1;6.067551373;-0.213255563;28/06/2005 16:00;16;3;travelling;2005;-3.58593;49.93786
Rouzic01;Rouzic01_01;Rouzic01-1;7.477672028;0.054224413;28/06/2005 16:10;16;3;travelling;2005;-3.57946;49.99225
Rouzic01;Rouzic01_01;Rouzic01-1;4.248947635;0.253736275;28/06/2005 16:20;16;3;travelling;2005;-3.57713;50.05946
Rouzic01;Rouzic01_01;Rouzic01-1;1.677750424;0.144457693;28/06/2005 16:30;16;2;foraging;2005;-3.59075;50.09664
Rouzic01;Rouzic01_01;Rouzic01-1;0.140825115;0.719032069;28/06/2005 16:40;16;2;foraging;2005;-3.59936;50.11067
Rouzic01;Rouzic01_01;Rouzic01-1;0.925036173;-1.994768467;28/06/2005 16:50;16;2;foraging;2005;-3.60111;50.11125
Rouzic01;Rouzic01_01;Rouzic01-1;2.773728673;-1.039515791;28/06/2005 17:00;17;2;foraging;2005;-3.59098;50.11642
Rouzic01;Rouzic01_01;Rouzic01-1;0.148682184;3.069620561;28/06/2005 17:10;17;2;foraging;2005;-3.55481;50.10743
Rouzic01;Rouzic01_01;Rouzic01-1;1.384045274;-0.193470522;28/06/2005 17:20;17;2;foraging;2005;-3.55669;50.108
Rouzic01;Rouzic01_01;Rouzic01-1;0.892651025;-2.498767454;28/06/2005 17:30;17;2;foraging;2005;-3.57228;50.11537
Rouzic01;Rouzic01_01;Rouzic01-1;0.277174741;-3.098231712;28/06/2005 17:40;17;2;foraging;2005;-3.5598;50.11544
Rouzic01;Rouzic01_01;Rouzic01-1;0.291626117;0.19833988;28/06/2005 17:50;17;2;foraging;2005;-3.56367;50.11531
Rouzic01;Rouzic01_01;Rouzic01-1;2.069808218;-0.966379794;28/06/2005 18:00;18;2;foraging;2005;-3.56762;50.11466
Rouzic01;Rouzic01_01;Rouzic01-1;3.569590181;2.795401525;28/06/2005 18:10;18;2;foraging;2005;-3.58946;50.12687
Rouzic01;Rouzic01_01;Rouzic01-1;0.753332085;2.50813449;28/06/2005 18:20;18;2;foraging;2005;-3.56516;50.09884
Rouzic01;Rouzic01_01;Rouzic01-1;1.382934499;0.23302533;28/06/2005 18:30;18;2;foraging;2005;-3.56385;50.10556
Rouzic01;Rouzic01_01;Rouzic01-1;4.024335266;-2.975785345;28/06/2005 18:40;18;2;foraging;2005;-3.56594;50.11792
Rouzic01;Rouzic01_01;Rouzic01-1;0.472206128;-2.580943244;28/06/2005 18:50;18;2;foraging;2005;-3.55072;50.08309
Rouzic01;Rouzic01_01;Rouzic01-1;0.979227281;2.030678319;28/06/2005 19:00;19;2;foraging;2005;-3.55561;50.08594
Rouzic01;Rouzic01_01;Rouzic01-1;4.812769223;-0.175141768;28/06/2005 19:10;19;2;foraging;2005;-3.55934;50.07747
Rouzic01;Rouzic01_01;Rouzic01-1;4.60953285;2.133752621;28/06/2005 19:20;19;2;foraging;2005;-3.58864;50.03853
Rouzic01;Rouzic01_01;Rouzic01-1;0.274062639;-3.081978894;28/06/2005 19:30;19;2;foraging;2005;-3.52469;50.04313
Rouzic01;Rouzic01_01;Rouzic01-1;4.356336512;2.524812041;28/06/2005 19:40;19;2;foraging;2005;-3.52846;50.04271
Rouzic01;Rouzic01_01;Rouzic01-1;7.324913654;0.290210832;28/06/2005 19:50;19;3;travelling;2005;-3.4736;50.02582
Rouzic01;Rouzic01_01;Rouzic01-1;6.520811224;-0.627881504;28/06/2005 20:00;20;3;travelling;2005;-3.37263;50.01559
Rouzic01;Rouzic01_01;Rouzic01-1;6.887801466;-0.640889286;28/06/2005 20:10;20;3;travelling;2005;-3.30821;49.97421
Rouzic01;Rouzic01_01;Rouzic01-1;4.818783265;-0.225279074;28/06/2005 20:20;20;3;travelling;2005;-3.29419;49.91295
Rouzic01;Rouzic01_01;Rouzic01-1;2.087710766;-1.121137607;28/06/2005 20:30;20;2;foraging;2005;-3.29945;49.86976
Rouzic01;Rouzic01_01;Rouzic01-1;7.587553668;-0.999688149;28/06/2005 20:40;20;2;foraging;2005;-3.32651;49.86295
Rouzic01;Rouzic01_01;Rouzic01-1;8.159366542;-0.35643616;28/06/2005 20:50;20;2;foraging;2005;-3.41194;49.90303
Rouzic01;Rouzic01_01;Rouzic01-1;3.990369797;-0.614709176;28/06/2005 21:00;21;2;foraging;2005;-3.47481;49.96414
Rouzic01;Rouzic01_01;Rouzic01-1;2.176138844;0.150424839;28/06/2005 21:10;21;2;foraging;2005;-3.4732;50
Rouzic01;Rouzic01_01;Rouzic01-1;3.223552144;-0.936613301;28/06/2005 21:20;21;2;foraging;2005;-3.47688;50.01942
Rouzic01;Rouzic01_01;Rouzic01-1;0.236285476;2.642916316;28/06/2005 21:30;21;2;foraging;2005;-3.44413;50.03929
Rouzic01;Rouzic01_01;Rouzic01-1;0.260532344;0.073426617;28/06/2005 21:40;21;1;resting;2005;-3.44732;50.03875
Rouzic01;Rouzic01_01;Rouzic01-1;0.172601314;0.01127383;28/06/2005 21:50;21;1;resting;2005;-3.45076;50.03799
Rouzic01;Rouzic01_01;Rouzic01-1;0.197426329;0.125853453;28/06/2005 22:00;22;1;resting;2005;-3.45303;50.03747
Rouzic01;Rouzic01_01;Rouzic01-1;0.158335874;0.022482683;28/06/2005 22:10;22;1;resting;2005;-3.45549;50.03667
Rouzic01;Rouzic01_01;Rouzic01-1;0.143216118;-0.190458858;28/06/2005 22:20;22;1;resting;2005;-3.45744;50.036
Rouzic01;Rouzic01_01;Rouzic01-1;0.065465903;0.011224616;28/06/2005 22:30;22;1;resting;2005;-3.45935;50.03562
Rouzic01;Rouzic01_01;Rouzic01-1;0.044135959;-0.539611634;28/06/2005 22:40;22;2;foraging;2005;-3.46022;50.03544
Rouzic01;Rouzic01_01;Rouzic01-1;0.00574315;-1.089831711;28/06/2005 22:50;22;2;foraging;2005;-3.46082;50.03553
Rouzic01;Rouzic01_01;Rouzic01-1;0.022804412;-0.473882125;28/06/2005 23:00;23;2;foraging;2005;-3.46084;50.03558
Rouzic01;Rouzic01_01;Rouzic01-1;0.067802315;-0.675992495;28/06/2005 23:10;23;2;foraging;2005;-3.46077;50.03578
Rouzic01;Rouzic01_01;Rouzic01-1;0.112159442;0.05368518;28/06/2005 23:20;23;1;resting;2005;-3.46003;50.03616
Rouzic01;Rouzic01_01;Rouzic01-1;0.146066909;-0.042562571;28/06/2005 23:30;23;1;resting;2005;-3.45886;50.03683
Rouzic01;Rouzic01_01;Rouzic01-1;0.180763639;-0.082410923;28/06/2005 23:40;23;1;resting;2005;-3.45728;50.03766
Rouzic01;Rouzic01_01;Rouzic01-1;0.260593881;-0.117853998;28/06/2005 23:50;23;1;resting;2005;-3.4552;50.03858
Rouzic01;Rouzic01_01;Rouzic01-1;0.24047094;-0.018634553;29/06/2005 00:00;0;1;resting;2005;-3.45198;50.03967
Rouzic01;Rouzic01_01;Rouzic01-1;0.265321387;0.057027078;29/06/2005 00:10;0;1;resting;2005;-3.44898;50.04064
Rouzic01;Rouzic01_01;Rouzic01-1;0.311908348;-0.087973496;29/06/2005 00:20;0;1;resting;2005;-3.44577;50.04183
Rouzic01;Rouzic01_01;Rouzic01-1;0.339224972;-0.131325318;29/06/2005 00:30;0;1;resting;2005;-3.44182;50.04301
Rouzic01;Rouzic01_01;Rouzic01-1;0.332570258;0.041578679;29/06/2005 00:40;0;1;resting;2005;-3.4373;50.04392
Rouzic01;Rouzic01_01;Rouzic01-1;0.353592034;0.032332379;29/06/2005 00:50;0;1;resting;2005;-3.43293;50.04493
Rouzic01;Rouzic01_01;Rouzic01-1;0.39251713;-0.092545821;29/06/2005 01:00;1;1;resting;2005;-3.42834;50.0461
Rouzic01;Rouzic01_01;Rouzic01-1;0.405659718;0.027784726;29/06/2005 01:10;1;1;resting;2005;-3.42308;50.04709
Rouzic01;Rouzic01_01;Rouzic01-1;0.390315177;0.003703595;29/06/2005 01:20;1;1;resting;2005;-3.41769;50.04821
Rouzic01;Rouzic01_01;Rouzic01-1;0.419052772;-0.027868931;29/06/2005 01:30;1;1;resting;2005;-3.41251;50.0493
Rouzic01;Rouzic01_01;Rouzic01-1;0.416093913;0.08984885;29/06/2005 01:40;1;1;resting;2005;-3.4069;50.05037
Rouzic01;Rouzic01_01;Rouzic01-1;0.388555135;0.043923388;29/06/2005 01:50;1;1;resting;2005;-3.4015;50.05175
Rouzic01;Rouzic01_01;Rouzic01-1;0.449744678;0.047922338;29/06/2005 02:00;2;1;resting;2005;-3.39655;50.05318
Rouzic01;Rouzic01_01;Rouzic01-1;0.397372349;0.048674929;29/06/2005 02:10;2;1;resting;2005;-3.39095;50.05501
Rouzic01;Rouzic01_01;Rouzic01-1;0.438078403;-0.100001986;29/06/2005 02:20;2;1;resting;2005;-3.38613;50.05678
Rouzic01;Rouzic01_01;Rouzic01-1;0.42818438;-0.023719052;29/06/2005 02:30;2;1;resting;2005;-3.38054;50.05838
Rouzic01;Rouzic01_01;Rouzic01-1;0.425497958;-0.019943048;29/06/2005 02:40;2;1;resting;2005;-3.37502;50.05986
Rouzic01;Rouzic01_01;Rouzic01-1;0.381906298;-0.030053697;29/06/2005 02:50;2;1;resting;2005;-3.36949;50.06126
Rouzic01;Rouzic01_01;Rouzic01-1;0.386046922;0.048634921;29/06/2005 03:00;3;1;resting;2005;-3.36447;50.06242
Rouzic01;Rouzic01_01;Rouzic01-1;0.34871719;-0.058513185;29/06/2005 03:10;3;1;resting;2005;-3.35949;50.06375
Rouzic01;Rouzic01_01;Rouzic01-1;0.328023913;0.011193391;29/06/2005 03:20;3;1;resting;2005;-3.35489;50.06478
Rouzic01;Rouzic01_01;Rouzic01-1;0.271310322;-0.054881162;29/06/2005 03:30;3;1;resting;2005;-3.35058;50.06578
Rouzic01;Rouzic01_01;Rouzic01-1;0.270447711;-0.075542936;29/06/2005 03:40;3;1;resting;2005;-3.34695;50.06648
Rouzic01;Rouzic01_01;Rouzic01-1;0.25768498;0.118711175;29/06/2005 03:50;3;1;resting;2005;-3.34326;50.067
Rouzic01;Rouzic01_01;Rouzic01-1;0.228464861;-0.138250121;29/06/2005 04:00;4;1;resting;2005;-3.33986;50.06776
Rouzic01;Rouzic01_01;Rouzic01-1;0.216135665;0.085610735;29/06/2005 04:10;4;1;resting;2005;-3.33673;50.06816
Rouzic01;Rouzic01_01;Rouzic01-1;0.15960044;-0.070980353;29/06/2005 04:20;4;1;resting;2005;-3.33383;50.0687
Rouzic01;Rouzic01_01;Rouzic01-1;0.167729636;-0.070915865;29/06/2005 04:30;4;1;resting;2005;-3.33165;50.069
Rouzic01;Rouzic01_01;Rouzic01-1;0.116989837;0.032264118;29/06/2005 04:40;4;1;resting;2005;-3.32933;50.06921
Rouzic01;Rouzic01_01;Rouzic01-1;0.100284761;-0.138705739;29/06/2005 04:50;4;1;resting;2005;-3.32772;50.06939
Rouzic01;Rouzic01_01;Rouzic01-1;0.067443692;-0.099300628;29/06/2005 05:00;5;1;resting;2005;-3.32632;50.06942
Rouzic01;Rouzic01_01;Rouzic01-1;0.061719694;-0.207716751;29/06/2005 05:10;5;1;resting;2005;-3.32538;50.06938
Rouzic01;Rouzic01_01;Rouzic01-1;0.040075918;-0.710149052;29/06/2005 05:20;5;2;foraging;2005;-3.32455;50.06923
Rouzic01;Rouzic01_01;Rouzic01-1;0.054397674;-0.866952861;29/06/2005 05:30;5;2;foraging;2005;-3.32424;50.06893
Rouzic01;Rouzic01_01;Rouzic01-1;5.177556411;-0.997425312;29/06/2005 05:40;5;2;foraging;2005;-3.32445;50.06846
Rouzic01;Rouzic01_01;Rouzic01-1;2.879306885;0.520469299;29/06/2005 05:50;5;2;foraging;2005;-3.39366;50.05498
Rouzic01;Rouzic01_01;Rouzic01-1;7.121828715;0.628407875;29/06/2005 06:00;6;3;travelling;2005;-3.42126;50.03616
Rouzic01;Rouzic01_01;Rouzic01-1;7.650962703;0.362818508;29/06/2005 06:10;6;3;travelling;2005;-3.43399;49.97266
Rouzic01;Rouzic01_01;Rouzic01-1;8.140393064;-0.270038881;29/06/2005 06:20;6;3;travelling;2005;-3.40927;49.90575
Rouzic01;Rouzic01_01;Rouzic01-1;8.556019871;-0.011126203;29/06/2005 06:30;6;3;travelling;2005;-3.41332;49.83261
Rouzic01;Rouzic01_01;Rouzic01-1;8.426719762;6.26E-05;29/06/2005 06:40;6;3;travelling;2005;-3.41889;49.75577
Rouzic01;Rouzic01_01;Rouzic01-1;4.688169523;0.040394006;29/06/2005 06:50;6;3;travelling;2005;-3.42436;49.68009
Rouzic01;Rouzic01_01;Rouzic01-1;9.477602932;0.249177413;29/06/2005 07:00;7;3;travelling;2005;-3.42478;49.63794
Rouzic01;Rouzic01_01;Rouzic01-1;7.654989229;0.422521797;29/06/2005 07:10;7;3;travelling;2005;-3.3933;49.55522
Rouzic01;Rouzic01_01;Rouzic01-1;9.428372793;-0.561764121;29/06/2005 07:20;7;3;travelling;2005;-3.32807;49.50105
Rouzic01;Rouzic01_01;Rouzic01-1;9.092481835;-0.354764437;29/06/2005 07:30;7;3;travelling;2005;-3.31465;49.41673
Rouzic01;Rouzic01_01;Rouzic01-1;8.133593343;0.05496754;29/06/2005 07:40;7;3;travelling;2005;-3.34576;49.33754
Rouzic01;Rouzic01_01;Rouzic01-1;7.919946028;0.142561913;29/06/2005 07:50;7;3;travelling;2005;-3.36756;49.26581
Rouzic01;Rouzic01_01;Rouzic01-1;7.665443234;-0.254525942;29/06/2005 08:00;8;3;travelling;2005;-3.3734;49.1947
Rouzic01;Rouzic01_01;Rouzic01-1;7.603035316;-0.019028452;29/06/2005 08:10;8;3;travelling;2005;-3.40527;49.12902
Rouzic01;Rouzic01_01;Rouzic01-1;7.682484624;0.328278074;29/06/2005 08:20;8;3;travelling;2005;-3.43872;49.06428
Rouzic01;Rouzic01_01;Rouzic01-1;7.904199241;-0.069057587;29/06/2005 08:30;8;3;travelling;2005;-3.43862;48.9952
Rouzic02;Rouzic02_01;Rouzic02-1;0.616939745;-0.934270612;28/06/2005 12:30;12;2;foraging;2005;-3.41009;48.99456
Rouzic02;Rouzic02_01;Rouzic02-1;0.552012199;0.011981823;28/06/2005 12:40;12;1;resting;2005;-3.4021;48.99633
Rouzic02;Rouzic02_01;Rouzic02-1;0.503689052;-0.038684824;28/06/2005 12:50;12;1;resting;2005;-3.39498;48.99797
Rouzic02;Rouzic02_01;Rouzic02-1;0.472009677;-0.096414769;28/06/2005 13:00;13;1;resting;2005;-3.3884;48.9993
Rouzic02;Rouzic02_01;Rouzic02-1;0.417867874;-0.033174153;28/06/2005 13:10;13;1;resting;2005;-3.38208;49.00015
Rouzic02;Rouzic02_01;Rouzic02-1;0.322094915;0.191423057;28/06/2005 13:20;13;1;resting;2005;-3.37645;49.00078
Rouzic02;Rouzic02_01;Rouzic02-1;6.764838614;0.660937282;28/06/2005 13:30;13;3;travelling;2005;-3.37233;49.0018
Rouzic02;Rouzic02_01;Rouzic02-1;8.348917552;0.102463397;28/06/2005 13:40;13;3;travelling;2005;-3.32396;49.05365
Rouzic02;Rouzic02_01;Rouzic02-1;7.840580761;0.3283808;28/06/2005 13:50;13;3;travelling;2005;-3.27447;49.12132
Rouzic02;Rouzic02_01;Rouzic02-1;1.231717506;0.633791423;28/06/2005 14:00;14;2;foraging;2005;-3.26169;49.19132
Rouzic02;Rouzic02_01;Rouzic02-1;1.77120006;-2.138101756;28/06/2005 14:10;14;2;foraging;2005;-3.27001;49.20096
Rouzic02;Rouzic02_01;Rouzic02-1;0.483701347;1.225824665;28/06/2005 14:20;14;2;foraging;2005;-3.24574;49.20012
Rouzic02;Rouzic02_01;Rouzic02-1;0.281748611;-2.471654435;28/06/2005 14:30;14;2;foraging;2005;-3.24317;49.20413
Rouzic02;Rouzic02_01;Rouzic02-1;6.832584427;1.124983457;28/06/2005 14:40;14;2;foraging;2005;-3.24213;49.20169
Rouzic02;Rouzic02_01;Rouzic02-1;8.707530875;-1.690513616;28/06/2005 14:50;14;2;foraging;2005;-3.1498;49.19105
Rouzic02;Rouzic02_01;Rouzic02-1;9.229263256;-0.325489811;28/06/2005 15:00;15;3;travelling;2005;-3.18427;49.11609
Rouzic02;Rouzic02_01;Rouzic02-1;8.425909414;-0.091379881;28/06/2005 15:10;15;3;travelling;2005;-3.25749;49.04846
Rouzic02;Rouzic02_01;Rouzic02-1;9.419517484;0.090238485;28/06/2005 15:20;15;3;travelling;2005;-3.33254;48.99098
Rouzic02;Rouzic02_01;Rouzic02-1;2.754973408;0.112957744;28/06/2005 15:30;15;2;foraging;2005;-3.4072;48.92201
Rouzic03;Rouzic03_01;Rouzic03-1;6.952420874;0.381199273;29/06/2005 08:50;8;3;travelling;2005;-3.38425;48.94429
Rouzic03;Rouzic03_01;Rouzic03-1;4.462236944;0.329028295;29/06/2005 09:00;9;3;travelling;2005;-3.35727;49.00423
Rouzic03;Rouzic03_01;Rouzic03-1;0.060112279;1.455587005;29/06/2005 09:10;9;2;foraging;2005;-3.35978;49.04432
Rouzic03;Rouzic03_01;Rouzic03-1;0.109142013;-1.705889024;29/06/2005 09:20;9;2;foraging;2005;-3.3606;49.04436
Rouzic03;Rouzic03_01;Rouzic03-1;0.119925398;-0.525770084;29/06/2005 09:30;9;2;foraging;2005;-3.36029;49.04532
Rouzic03;Rouzic03_01;Rouzic03-1;0.147670098;-0.553460611;29/06/2005 09:40;9;2;foraging;2005;-3.35919;49.04612
Rouzic03;Rouzic03_01;Rouzic03-1;0.19005702;0.070106388;29/06/2005 09:50;9;1;resting;2005;-3.35725;49.04649
Rouzic03;Rouzic03_01;Rouzic03-1;0.226603392;-0.139854223;29/06/2005 10:00;10;1;resting;2005;-3.35481;49.04708
Rouzic03;Rouzic03_01;Rouzic03-1;8.19453472;1.178034964;29/06/2005 10:10;10;2;foraging;2005;-3.35178;49.04751
Rouzic03;Rouzic03_01;Rouzic03-1;9.532396136;-0.231259129;29/06/2005 10:20;10;2;foraging;2005;-3.33167;49.12
Rouzic03;Rouzic03_01;Rouzic03-1;0.366969653;-0.092221978;29/06/2005 10:30;10;1;resting;2005;-3.27937;49.19855
Rouzic03;Rouzic03_01;Rouzic03-1;0.306533369;-1.012727939;29/06/2005 10:40;10;2;foraging;2005;-3.27694;49.20144
Rouzic03;Rouzic03_01;Rouzic03-1;0.327637112;-0.003508352;29/06/2005 10:50;10;1;resting;2005;-3.27274;49.20159
Rouzic03;Rouzic03_01;Rouzic03-1;6.972298382;1.204133643;29/06/2005 11:00;11;2;foraging;2005;-3.26825;49.20174
Rouzic03;Rouzic03_01;Rouzic03-1;3.654880043;0.692991115;29/06/2005 11:10;11;2;foraging;2005;-3.23851;49.26133
Rouzic03;Rouzic03_01;Rouzic03-1;0.31192584;-1.783310189;29/06/2005 11:20;11;2;foraging;2005;-3.25702;49.29188
Rouzic03;Rouzic03_01;Rouzic03-1;0.369126677;0.038513404;29/06/2005 11:30;11;1;resting;2005;-3.25279;49.29234
Rouzic03;Rouzic03_01;Rouzic03-1;0.438443512;-0.042763075;29/06/2005 11:40;11;1;resting;2005;-3.24782;49.29301
Rouzic03;Rouzic03_01;Rouzic03-1;0.418397344;0.018554195;29/06/2005 11:50;11;1;resting;2005;-3.24187;49.29364
Rouzic03;Rouzic03_01;Rouzic03-1;0.448261746;0.02076258;29/06/2005 12:00;12;1;resting;2005;-3.23621;49.29431
Rouzic03;Rouzic03_01;Rouzic03-1;0.450614681;0.001461186;29/06/2005 12:10;12;1;resting;2005;-3.23017;49.29511
Rouzic03;Rouzic03_01;Rouzic03-1;1.617516176;-2.561891991;29/06/2005 12:20;12;2;foraging;2005;-3.2241;49.29592
Rouzic03;Rouzic03_01;Rouzic03-1;0.430174956;2.616775137;29/06/2005 12:30;12;2;foraging;2005;-3.23989;49.28568
Rouzic03;Rouzic03_01;Rouzic03-1;0.451882361;0.051392419;29/06/2005 12:40;12;1;resting;2005;-3.23417;49.28666
Rouzic03;Rouzic03_01;Rouzic03-1;0.477886327;0.029252837;29/06/2005 12:50;12;1;resting;2005;-3.22825;49.28789
Rouzic03;Rouzic03_01;Rouzic03-1;0.470071481;0.116233606;29/06/2005 13:00;13;1;resting;2005;-3.22205;49.28931
Rouzic03;Rouzic03_01;Rouzic03-1;0.451593569;0.056325721;29/06/2005 13:10;13;1;resting;2005;-3.21624;49.29116
Rouzic03;Rouzic03_01;Rouzic03-1;0.522503342;0.014472626;29/06/2005 13:20;13;1;resting;2005;-3.21082;49.29314
Rouzic03;Rouzic03_01;Rouzic03-1;0.516833854;0.04674509;29/06/2005 13:30;13;1;resting;2005;-3.2046;49.29549
Rouzic03;Rouzic03_01;Rouzic03-1;0.471517895;-0.100602376;29/06/2005 13:40;13;1;resting;2005;-3.19862;49.298
Rouzic03;Rouzic03_01;Rouzic03-1;0.474823294;0.096159707;29/06/2005 13:50;13;1;resting;2005;-3.19284;49.29992
Rouzic03;Rouzic03_01;Rouzic03-1;0.462607703;0.005396201;29/06/2005 14:00;14;1;resting;2005;-3.18733;49.30221
Rouzic03;Rouzic03_01;Rouzic03-1;0.451638813;0.015698808;29/06/2005 14:10;14;1;resting;2005;-3.18198;49.30446
Rouzic03;Rouzic03_01;Rouzic03-1;0.433825321;0.062543318;29/06/2005 14:20;14;1;resting;2005;-3.17681;49.30671
Rouzic03;Rouzic03_01;Rouzic03-1;0.430961487;0.870346136;29/06/2005 14:30;14;2;foraging;2005;-3.17206;49.30907
Rouzic03;Rouzic03_01;Rouzic03-1;4.731205849;0.1694635;29/06/2005 14:40;14;2;foraging;2005;-3.17176;49.31294
Rouzic03;Rouzic03_01;Rouzic03-1;0.584137764;-2.931096319;29/06/2005 14:50;14;2;foraging;2005;-3.17948;49.35518
Rouzic03;Rouzic03_01;Rouzic03-1;1.95088972;1.464099427;29/06/2005 15:00;15;2;foraging;2005;-3.17688;49.35021
Rouzic03;Rouzic03_01;Rouzic03-1;1.521869763;0.466511496;29/06/2005 15:10;15;2;foraging;2005;-3.15069;49.35408
Rouzic03;Rouzic03_01;Rouzic03-1;0.362247593;-0.016220077;29/06/2005 15:20;15;1;resting;2005;-3.13452;49.36278
Rouzic03;Rouzic03_01;Rouzic03-1;0.367685811;0.179977577;29/06/2005 15:30;15;1;resting;2005;-3.13062;49.36481
Rouzic03;Rouzic03_01;Rouzic03-1;0.327383972;0.001511193;29/06/2005 15:40;15;1;resting;2005;-3.12729;49.3673
Rouzic03;Rouzic03_01;Rouzic03-1;0.343950511;0.060043672;29/06/2005 15:50;15;1;resting;2005;-3.12433;49.36952
Rouzic03;Rouzic03_01;Rouzic03-1;0.277461985;-0.085008306;29/06/2005 16:00;16;1;resting;2005;-3.12144;49.37197
Rouzic03;Rouzic03_01;Rouzic03-1;0.624584089;0.600211623;29/06/2005 16:10;16;2;foraging;2005;-3.11886;49.37381
Rouzic03;Rouzic03_01;Rouzic03-1;11.38229051;-0.304417032;29/06/2005 16:20;16;3;travelling;2005;-3.11765;49.37937
Rouzic03;Rouzic03_01;Rouzic03-1;11.73789051;-0.039466403;29/06/2005 16:30;16;3;travelling;2005;-3.04997;49.4717
Rouzic03;Rouzic03_01;Rouzic03-1;0.933992378;0.297295388;29/06/2005 16:40;16;2;foraging;2005;-2.97432;49.56504
Rouzic03;Rouzic03_01;Rouzic03-1;0.381683042;-0.325244776;29/06/2005 16:50;16;1;resting;2005;-2.97191;49.57329
Rouzic03;Rouzic03_01;Rouzic03-1;0.388294636;-0.018259053;29/06/2005 17:00;17;1;resting;2005;-2.96932;49.57628
Rouzic03;Rouzic03_01;Rouzic03-1;4.788591001;0.237612214;29/06/2005 17:10;17;3;travelling;2005;-2.9666;49.57929
Rouzic03;Rouzic03_01;Rouzic03-1;6.411962437;-0.091594183;29/06/2005 17:20;17;3;travelling;2005;-2.94742;49.6205
Rouzic03;Rouzic03_01;Rouzic03-1;3.210357515;-0.241834319;29/06/2005 17:30;17;2;foraging;2005;-2.91404;49.67392
Rouzic03;Rouzic03_01;Rouzic03-1;0.216831053;-0.40510995;29/06/2005 17:40;17;1;resting;2005;-2.88793;49.69729
Rouzic03;Rouzic03_01;Rouzic03-1;0.209028812;-0.008666624;29/06/2005 17:50;17;1;resting;2005;-2.88535;49.69829
Rouzic03;Rouzic03_01;Rouzic03-1;0.177344924;0.054686598;29/06/2005 18:00;18;1;resting;2005;-2.88285;49.69924
Rouzic03;Rouzic03_01;Rouzic03-1;1.619435547;-0.336086434;29/06/2005 18:10;18;2;foraging;2005;-2.8808;49.70012
Rouzic03;Rouzic03_01;Rouzic03-1;8.366555877;1.463625491;29/06/2005 18:20;18;2;foraging;2005;-2.85904;49.7037
Rouzic03;Rouzic03_01;Rouzic03-1;8.313857001;0.508255352;29/06/2005 18:30;18;2;foraging;2005;-2.87541;49.77817
Rouzic03;Rouzic03_01;Rouzic03-1;2.548358494;-0.158331591;29/06/2005 18:40;18;2;foraging;2005;-2.94532;49.83767
Rouzic03;Rouzic03_01;Rouzic03-1;5.540067014;1.188400722;29/06/2005 18:50;18;2;foraging;2005;-2.96204;49.85787
Rouzic03;Rouzic03_01;Rouzic03-1;3.53260635;0.32146812;29/06/2005 19:00;19;2;foraging;2005;-3.03862;49.85243
Rouzic03;Rouzic03_01;Rouzic03-1;1.091718306;-0.051661132;29/06/2005 19:10;19;2;foraging;2005;-3.08325;49.83917
Rouzic03;Rouzic03_01;Rouzic03-1;1.109489651;-0.216722343;29/06/2005 19:20;19;2;foraging;2005;-3.09735;49.83554
Rouzic03;Rouzic03_01;Rouzic03-1;0.966390296;-0.703819153;29/06/2005 19:30;19;2;foraging;2005;-3.11257;49.83393
Rouzic03;Rouzic03_01;Rouzic03-1;0.526744188;0.268078144;29/06/2005 19:40;19;2;foraging;2005;-3.12408;49.83841
Rouzic03;Rouzic03_01;Rouzic03-1;0.282061103;1.201843572;29/06/2005 19:50;19;2;foraging;2005;-3.13113;49.83969
